genes,NK_58,NK_59,NK_60,NK_61,NK_62,NK_63,NK_64,NK_65,NK_66,NK_70,NK_71,NK_72,NK_73,NK_74,NK_75,NK_76,NK_77,NK_78,NK_82,NK_83,NK_84,NK_85,NK_86,NK_87,NK_88,NK_89,NK_90
INPP5D,169.0534912,298.2061085,211.0023125,290.6376912,327.2281382,186.3461239,187.9304458,348.8446747,355.5261825,283.6849884,409.757345,271.631315,436.6092847,425.9212795,326.178301,377.744254,437.3146897,491.4067961,266.1911875,467.4359875,276.10898,406.2970276,423.3901806,320.565865,401.3246608,432.5505701,502.2291651
INPP5E,460.8380403,414.6352611,487.4927659,395.1539447,364.4969671,417.7305946,431.8791924,412.3775547,411.2936535,570.3366763,432.9903314,460.4360551,452.0980861,394.2743372,487.9772232,410.4338756,392.2647809,465.5682936,398.5240555,289.5498622,409.4297145,340.0033144,372.0730276,488.5535861,427.819965,331.8485131,319.7190727
INPP5K,109.0767644,126.7350708,97.01184474,113.0503776,123.993957,121.9360579,131.5964718,116.0947562,153.7553713,97.27337032,141.9033659,103.6596056,111.9910787,108.0013099,107.7427512,117.2290247,166.6869096,150.5489671,128.6083051,110.2772969,131.7747368,122.2601134,105.1043813,127.3794732,120.07242,114.7411442,106.770775
INPPL1,383.9998667,377.9878366,450.6957389,386.6281842,364.3393476,387.6734165,351.4047786,366.2642296,349.1845701,428.2581822,348.3418502,495.6070845,410.7597472,409.5642555,435.4728605,514.1993585,352.6479884,332.0095661,390.2984708,343.5527926,364.1219748,275.6219546,310.0207565,526.7581791,420.9715715,400.2021201,348.5816947
INSC,16.06227121,4.661980597,9.868945907,10.35316524,3.94007748,9.686718386,21.76582803,7.005966064,8.885050647,24.20053439,9.713485013,14.8759098,20.37477186,11.58677367,21.25627658,14.11907823,17.92187902,19.86531824,14.5726162,15.86278303,19.41492192,45.17281767,15.41197665,23.9465348,17.73398678,33.51393073,13.2466532
INSIG1,4264.556505,9163.353749,4179.602424,7478.53517,6731.022668,4246.886979,4110.533682,6715.59727,11989.71712,6035.677474,8656.571305,5845.659169,7971.745847,8471.078832,5886.237343,7123.349198,7470.50471,11963.48424,5579.035438,9745.766892,4821.244902,6407.207508,5912.899333,5823.739061,5165.169579,6696.724954,10506.3942
INSIG2,3333.125676,4961.119524,3304.600141,2979.015676,2695.243681,3233.251461,3270.782248,3115.094037,4807.662812,5183.928125,5322.57995,6655.447693,4677.396451,4109.137809,5972.585971,6109.971774,4819.607682,5652.800239,4349.910493,5656.406153,4090.921107,2982.155973,3726.76982,3856.964094,4235.891733,3642.087834,6042.416851
INSL3,25.91888947,21.41433542,18.28372348,15.94423529,18.38444858,18.35258018,14.3131668,9.861150667,21.31306242,55.6848127,41.03937913,50.29911112,31.82604543,45.7973114,47.58892631,38.49016632,50.21299941,50.30221417,12.14553386,17.92904824,15.08771056,9.793930783,7.78192459,11.74764769,14.167556,18.87794735,10.02474754
INSR,25.744244,7.425710134,22.2042048,12.22854626,7.722521594,24.01523465,22.04088121,7.594679061,6.664737251,25.41663263,6.465755708,17.8782423,9.818393582,10.28640531,21.06713172,25.11333982,9.045956134,8.971772264,23.16980504,16.15176589,24.62870728,12.59706733,14.72676861,28.03466645,28.26300578,12.71349691,16.69623608
INSRR,59.27352697,65.05856067,67.75286272,62.69128516,61.47193528,50.85716017,55.36214746,36.38921439,81.36599077,77.47752699,70.61442403,90.05078828,106.0738333,105.357777,74.36531601,40.91979465,150.1635654,63.73805102,57.89713283,59.38365552,73.07580947,58.95866693,100.1632174,56.59818955,88.32892204,106.0921425,114.9989597
INSYN1,2.541205418,2.310025856,3.241559378,2.806040827,3.045894558,2.067940964,3.003236314,1.82171756,2.577583207,1.838526282,3.283410203,3.092567319,1.56452618,2.535710423,2.808987102,2.161771443,2.377695553,2.352647213,2.572840461,2.284177873,2.468444144,2.11736942,2.728235155,2.620803157,1.899897386,2.655232144,1.630677514
INSYN2B,20.10794858,16.97566281,12.17426694,11.89832842,21.99692568,2.61920685,6.065997906,5.495839986,12.5359463,13.20837426,12.0538992,5.06122987,3.2703635,5.435274884,20.2095459,28.86807494,3.233747425,8.649345695,8.22494482,9.733792363,7.892355819,8.529274316,27.24109895,5.2942268,13.73720885,6.011941621,35.91924199
INTS1,80.13202333,104.3684609,97.40581522,100.3173268,130.7580539,96.659592,74.74286706,123.3667672,152.3912227,112.9772125,113.6347284,77.57796355,114.4220272,123.2529186,90.03162785,74.57204499,114.9097974,119.4043843,123.3709573,105.1032886,123.8985076,133.5150904,134.1634609,100.1733544,103.6447335,128.4102005,142.1202183
INTS10,969.0236055,1405.472977,970.0592112,1311.052734,1275.281481,994.2308092,1061.927825,1486.82589,1333.516536,1189.788975,1314.246338,980.3907077,1391.7072,1207.895558,1086.7467,1444.065033,1392.382624,1430.773909,962.4054486,1159.96053,946.1735362,1143.095323,973.4330854,911.3649013,808.1879326,1085.083236,1454.76459
INTS11,625.7948605,666.1013982,837.5276442,644.9985021,683.3723189,665.0960995,601.3745481,724.3449019,667.2048658,721.9294262,598.5939967,736.1556366,634.0369021,647.8464044,708.4597103,568.7370577,678.1774481,659.7250155,693.3226105,642.6809949,773.5640824,864.8277465,786.9466373,765.1384429,776.8073279,712.6609182,702.2291138
INTS12,181.0556013,172.8827361,143.2696288,190.3537261,167.4273027,175.151071,188.760096,212.3393587,160.2638245,143.3868589,147.4457062,164.6960335,184.1339704,181.3769104,166.378015,147.7575459,133.872238,155.0111304,179.7954872,165.3947923,171.750918,214.9277566,178.1254687,159.6169443,164.4001722,208.2757409,146.7868582
INTS13,445.7157094,676.1769372,373.3676184,686.2440856,726.7241301,485.89878,471.809939,643.7251388,792.7499109,385.4046051,657.5915726,494.6766527,740.5061977,670.7256664,514.5583945,438.4303923,583.6141289,651.4609984,482.8274871,838.4599133,511.3913685,521.6621681,618.0792406,397.0434265,440.3610324,604.5978339,749.4097825
INTS14,290.9662479,263.0123985,302.654292,290.778139,308.344649,305.0965382,295.5845392,298.6560216,287.1932438,298.3547633,306.3848179,261.8318879,309.3613168,322.6877499,306.0231535,321.6547091,298.4863195,308.7651252,271.7678527,242.5435493,289.121082,320.0143967,297.2386682,317.4065303,298.1653912,333.3712775,226.1150172
INTS2,256.133829,196.3383247,208.6282914,216.6208049,208.4964486,220.6432802,204.613142,207.4399567,198.6354073,179.4941482,168.2091063,191.5307204,206.1444771,189.848396,227.1382712,205.9880736,217.2211847,166.822954,235.8369563,220.1734959,216.2529495,208.0662273,244.6175325,225.222008,213.0279619,216.2048386,220.0961349
INTS3,1771.726257,1386.988394,1650.663122,1000.666833,1465.299643,1555.604934,1632.310727,1057.916466,1279.185699,1494.875894,1742.774266,1389.740688,1423.779481,1475.103021,1441.774677,1303.278777,1504.887578,1393.068032,1439.976947,1007.53972,1658.818124,1218.651585,1441.644766,1560.919045,1566.023341,1237.188832,1201.066237
INTS4,475.8928603,664.4496176,560.9101969,639.4580909,699.1363324,657.1787404,486.1952539,693.9053117,620.3918828,533.4295734,675.279991,586.1207083,505.5808468,716.4230775,571.0229817,567.9519227,643.6350135,575.3340318,603.4431283,552.4989835,544.633155,503.7007259,503.4801186,422.8476059,475.9911698,497.1533092,516.6770526
INTS5,508.9834724,484.1844713,550.6985501,458.6669038,609.2273923,576.7091092,477.5748324,501.5094237,570.4675446,550.103015,630.0384212,448.9503207,712.2707817,607.8211221,617.3770312,533.2639532,642.7839073,717.8506948,516.4808329,484.9106065,671.7054852,600.77418,684.0808339,635.0335483,598.1112319,641.9503901,572.2251115
INTS6,349.6888535,288.3999292,329.7984939,338.48404,324.8389906,337.303622,394.0134314,305.8240385,331.5314673,315.5054246,288.036334,326.2698802,296.3415273,294.163207,347.7975597,313.7874843,289.079401,288.6205071,362.0467023,318.2599922,341.1697678,282.2443713,284.6173895,312.5298112,301.5534645,361.5308626,309.9908883
INTS6L,2637.874111,2420.031314,2599.95331,2451.501621,2762.062021,3063.404157,2895.707168,2289.378046,2294.62073,2256.576543,2751.456872,2146.067889,2470.453182,2445.425842,2100.795477,2043.334951,2370.112788,2648.041469,2007.174038,1859.617252,1882.794724,1864.922548,1890.457892,1708.790718,1745.978405,1725.549327,1922.023153
INTS7,214.274595,114.8608235,156.7175567,185.4124101,175.7545222,206.6579422,226.2374572,207.8647047,160.4694662,169.8777388,122.9938186,191.5020466,192.4586895,237.9912958,219.5101743,169.6721535,138.038606,172.6445521,233.4307806,169.0309943,188.9619569,171.5399744,188.2536465,192.9119896,219.1108324,201.079612,159.0744144
INTS8,429.4874009,590.4020825,412.8537502,483.3803444,541.157976,460.6445072,430.054294,589.7112881,491.8842327,405.0575252,593.0931915,392.7566792,442.018824,439.0927793,381.3357556,432.5796538,540.0312186,570.0228728,416.7406439,538.1468126,436.0830181,442.9984989,525.4202523,425.8008442,420.8589535,465.9124267,563.8372568
INTS9,102.695916,100.1178913,174.1238483,103.9074294,100.9511825,134.6979422,160.5930891,120.4175617,95.40850678,118.5943114,110.0752263,100.2237073,143.6864293,123.8492224,136.8152275,112.1535907,102.8493596,115.0074094,146.4793008,105.4349232,142.7327907,160.4282055,187.0087547,152.3552073,122.2911337,143.0977324,139.3259326
INTU,14.53981492,14.39565971,12.48940636,10.885962,12.28106696,11.98559811,15.06479358,10.69521812,10.59833698,11.15970511,14.09948928,12.94618392,11.57986878,11.8191387,12.61108938,12.24553584,9.77320667,10.2063421,11.88785896,14.66719412,12.79177888,12.86325632,12.84709262,16.34713607,12.27581582,10.38386768,14.91051311
INVS,80.69928578,58.84712384,80.11180812,74.21562234,70.94632255,86.80679065,65.68681913,63.85319924,63.52105637,84.25316631,83.17966676,86.95752659,92.93814857,85.20044143,100.2844423,76.97360973,88.22269946,85.47851859,77.85841121,80.85701279,81.49462477,80.55063182,89.93470243,93.78790643,85.3175126,86.1157968,82.64387525
